research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,validation_error
PNU-6172,PNU,effect of poling on electrochemical properties of ag/ba0.85ca0.15zr0.1ti0.9o3 composites,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6175,PNU,realizing the giant seebeck coefficient and electrical conductivity in snte thin films by grain engineering,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6176,PNU,harnessing bio-based chelating agents for sustainable synthesis of agnps: evaluating their inherent attributes and antimicrobial potency in conjunction with honey,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6185,PNU,effects of using sinusoidal porous object (spo) and perforated porous object (ppo) on the cooling performance of nano-enhanced multiple slot jet impingement for a conductive panel system,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6193,PNU,"efficient solutions for time fractional sawada-kotera, ito, and kaup-kupershmidt equations using an analytical technique",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6201,PNU,fabrication of 0d/2d cofe2o4/cofe ldh composite intruded within cnts network as a high-performance electrocatalyst for oxygen evolution and hydrogen evolution reactions,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6202,PNU,dynamics of stratified-convected eyring-powell nanoliquid featuring chemically reactive species and ohmic dissipation: application of levenberg-marquardt artificial neural networks(alm-anns),,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6205,PNU,"new lead barium borate glass system for radiation shielding applications: impacts of copper (ii) oxide on physical, mechanical, and gamma-ray attenuation properties",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6207,PNU,exploring optical tomography dynamics for a dissipative coherent cavity in interaction with two-level atomic system,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6208,PNU,reoxidation dynamics of the methylene blue reduced by laser-synthesized silver nanoparticle,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6211,PNU,new conjugated copolymer meh-ppv-p3ht with donor-acceptor system for organic optoelectronics applications: experimental and theoretical study,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6215,PNU,dysprosium oxide nanoparticle decorated on reduced graphene oxide sheets: active and sustainable electrocatalyst for oer,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6223,PNU,rational designing of derivatives of quinoline and iso-quinoline based hole transport materials for antimony chalcogenide and perovskite solar cells,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6233,PNU,"investigation on structural, optical, thermal, and dielectric properties of nanocomposite films based on chitosan containing vanadium pentoxide/zinc oxide and their potential for optoelectronics devices",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6234,PNU,influence of argon irradiations on modifying the surface properties and optical behavior of polymer composite films,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6238,PNU,"effect of strain on mechanical stability, phonon and electronic bands of pdscsb heusler: a perception from high-throughput dft",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6244,PNU,phase characterization and exraction of new forms of solitons for the (3+1)-dimensional q-deformed sinh-gordon equation,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6245,PNU,on the equilibrium points of the collinear restricted 4-body problem with non-spherical bodies,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6248,PNU,"opto-electronic and thermophysical characteristics of a2tlagf6 (a = rb, cs) for green technology applications",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6249,PNU,influence of tio2 nanoparticles on enhancing the properties activity of organic polymeric materials for industrial applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6250,PNU,radiation shielding characteristics of pbo–bao–b2o3–zno glass system against gamma rays: experimental study,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6253,PNU,influence of titanium dioxide doping on the attenuation and optical characteristics of magnesium borate glass systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6258,PNU,heterostructure formation of perovskite with rgo as energy storage electrode material,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6261,PNU,preparation of multifunctional and mechanically-reliable smart wood infiltrated with cellulose nanocrystal-reinforced polyvinyl alcohol nanocomposite,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6264,PNU,preparation of transparent electrospun nanofibrous membrane from long-persistent phosphor-reinforced polymer for security authentication,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6268,PNU,"sustainable hplc technique for measurement of antidiabetic drugs: appraisal of green and white metrics, content uniformity, and in vitro dissolution",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6270,PNU,"thermal atomic layer deposition of aluminum oxide, nitride, and oxynitride: a mechanistic investigation",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6271,PNU,investigating electrical and dielectric characteristics of sodium chloride-based biodegradable polymer blend electrolytes for sustainable energy storage technology,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6274,PNU,polyester fabric supported graphene oxide/cu-ag bimetallic nanoparticles as a “dip catalyst” for the reduction of p-nitrophenol and organic dyes,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6278,PNU,evaluation of novel synthesized thiazole derivatives as potential aromatase inhibitors against breast cancer,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6280,PNU,estimation of the residual useful life of ev batteries using advanced hybrid learning tools,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6288,PNU,machine learning-assisted chemical space generation of small molecule organic semiconductors for efficient photodetectors,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6291,PNU,highly morphological behavior agi/p1hp intercalated with iodide ions in the polymer chains as a promising photocathode for the hydrogen generation from red sea water,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6292,PNU,synthesis of heterogeneous mesoporous tetrafunctionalalized porphyrin-aliphatic diamine based framework encapsulated vanadium containing pom as electrocatalyst for hydrogen and oxygen evolution reactions,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6296,PNU,optimizing photocatalytic and supercapacitive performance by β-bi2o3@bifeo3 modification with pvdf polymer based nanocomposites,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6302,PNU,"synthesis, optical, and spectroscopic studies of bismuth boro-tellurite glass system containing bao and v2o5",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6303,PNU,polyoxometalate based ionic liquids reinforced on magnetic nanoparticles: a sustainable solution for microplastics and heavy metal ions elimination from water,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6307,PNU,"chitosan-lysine nanoparticles for sustained delivery of capecitabine: formulation, characterization, and evaluation of anticancer and antifungal properties with molecular docking insights on anti-inflammatory potential",,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6309,PNU,enhancing predictive accuracy for cr(vi) removal in polymer inclusion membranes: a comparative study of machine learning models,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6310,PNU,saudi teachers' perceptions on pedagogical affordances of digital applications in teaching students with learning disabilities,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6311,PNU,"study of structural, electronic, mechanical, optical and thermoelectric properties of as based halide-perovskites ba3asx3 (x= f, cl): a first-principles insights",,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6323,PNU,the impact of parental involvement in the prevention and management of obesity in children: a systematic review and meta-analysis of randomized controlled trials,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6325,PNU,"effects of water additive mixed probiotics on water quality, growth performance, feed utilization, biochemical analyses and disease resistance against aeromonas sobria of nile tilapia",,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6327,PNU,the pilot study of the effect of six-week robot-assisted ankle training on mobility and strength of lower extremity and life habits for children with cerebral palsy,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
