research_id,university,title,matched_terms,selected
http://hdl.handle.net/10754/690964,KAUST,Intermolecular Interactions Mediated Nonflammable Electrolyte for High-Voltage Lithium Metal Batteries in Wide Temperature,,False
http://hdl.handle.net/10754/690961,KAUST,scJVAE: A novel method for integrative analysis of multimodal single-cell data,,False
http://hdl.handle.net/10754/690925,KAUST,Steam calcination of lime for CO2 capture,,False
http://hdl.handle.net/10754/688138,KAUST,Fast Bayesian inference of block Nearest Neighbor Gaussian models for large data,,False
http://hdl.handle.net/10754/690911,KAUST,Metal Oxide Aerogels: A New Horizon for Stabilizing Anodes in Rechargeable Zinc Metal Batteries,,False
http://hdl.handle.net/10754/690703,KAUST,Nitrogen-Based Magneto-ionic Manipulation of Exchange Bias in CoFe/MnN Heterostructures.,,False
http://hdl.handle.net/10754/690874,KAUST,An unconventional route for synthesis and solid-state processing of low-entangled Ultra-High Molecular Weight Isotactic Polypropylene,,False
http://hdl.handle.net/10754/690873,KAUST,Inhibitor and Activator: Dual Role of Subsurface Sulfide Enables Selective and Efficient Electro-Oxidation of Methanol to Formate on CuS@CuO Core-Shell Nanosheet Arrays,,False
http://hdl.handle.net/10754/690870,KAUST,Understanding the role of sorption and biodegradation in the removal of organic micropollutants by membrane aerated biofilm reactor (MABR) with different biofilm thickness,,False
http://hdl.handle.net/10754/690869,KAUST,Thermal management of natural gas production from coke oven gas by optimizing catalyst distribution and operation conditions,,False
http://hdl.handle.net/10754/690851,KAUST,Bioactive hybrid membrane-based cellulose acetate/bioactive glass/hydroxyapatite/carbon nanotubes nanocomposite for dental applications,,False
http://hdl.handle.net/10754/679923,KAUST,Multivariate Functional Outlier Detection using the FastMUOD Indices,,False
http://hdl.handle.net/10754/688185,KAUST,Enhanced Photoresponsivity UV-C Photodetectors Using a p–n Junction Based on Ultra-Wide-Band Gap Sn-Doped β-Ga2O3 Microflake/MnO Quantum Dots,,False
http://hdl.handle.net/10754/690799,KAUST,Capillary-induced self-crumpled and sulfur-deficient MoS2 nanosheets inhibit polysulfide cycling in lithium–sulfur batteries,,False
http://hdl.handle.net/10754/690795,KAUST,What drives the decadal variability in sea surface salinity and stratification over the tropical Indian Ocean?,,False
http://hdl.handle.net/10754/690793,KAUST,Backscatter of scalar variance in turbulent premixed flames,,False
http://hdl.handle.net/10754/690791,KAUST,End-to-end interpretable disease–gene association prediction,deep learning,True
http://hdl.handle.net/10754/690790,KAUST,Exploring the effect of intra-chain rigidity on mixed-gas separation performance of a Triptycene-Tröger's base ladder polymer (PIM-Trip-TB) by atomistic simulations,,False
http://hdl.handle.net/10754/690788,KAUST,Nickel-Сatalyzed Carbon–Selenium Bond Formations under Mild Conditions,,False
http://hdl.handle.net/10754/690784,KAUST,Wire density for a wetted-wire column,,False
http://hdl.handle.net/10754/690782,KAUST,Conservation status of upper-mesophotic octocoral habitats at Sporades Archipelago (Aegean Sea),,False
http://hdl.handle.net/10754/690781,KAUST,Boosting peroxymonosulfate activation by a novel bifunctional core-shell nanoreactor MnFe2O4@HZO for nitrilotris-methylenephosphonic acid removal,,False
http://hdl.handle.net/10754/690779,KAUST,Methane storage in metal-organic framework HKUST-1 with enhanced heat management using 3D printed metal lattices,,False
http://hdl.handle.net/10754/690778,KAUST,Characterization of non-ideal blending in infrared spectra of gasoline surrogates,,False
http://hdl.handle.net/10754/690740,KAUST,Suppressed phase segregation for triple-junction perovskite solar cells,,False
http://hdl.handle.net/10754/690739,KAUST,Tailor-Made White Photothermal Fabrics: a Bridge between Pragmatism and Aesthetic,,False
http://hdl.handle.net/10754/690655,KAUST,Efficient Near-Infrared Electroluminescence from Lanthanide-Doped Perovskite Quantum Cutters,,False
http://hdl.handle.net/10754/690704,KAUST,Hybrid 2D/CMOS microchips for memristive applications,neural networks,True
http://hdl.handle.net/10754/690700,KAUST,Atomically Dispersed NiNx Site with High Oxygen Electrocatalysis Performance Facilely Produced via a Surface Immobilization Strategy,,False
http://hdl.handle.net/10754/690699,KAUST,On-chip Diamond MEMS Magnetic Sensing through Multifunctionalized Magnetostrictive Thin Film,,False
http://hdl.handle.net/10754/690685,KAUST,"A wide range experimental and kinetic modeling study of the oxidation of 2,3-dimethyl-2-butene: Part 1",,False
http://hdl.handle.net/10754/690584,KAUST,An interpretive constrained linear model for ResNet and MgNet,neural network,True
http://hdl.handle.net/10754/675560,KAUST,Joint modeling and prediction of massive spatio-temporal wildfire count and burnt area data with the INLA-SPDE approach,,False
http://hdl.handle.net/10754/688059,KAUST,Similarity-based clustering for patterns of extreme values,,False
http://hdl.handle.net/10754/690658,KAUST,Nano-Strategies for Lignin Biomaterials towards Cancer Therapy,,False
http://hdl.handle.net/10754/690657,KAUST,Frankenstein’s data-driven computing approach to model-free mechanics,,False
http://hdl.handle.net/10754/690652,KAUST,Unique stratification of biofilm density in heterotrophic membrane-aerated biofilms: An experimental and modeling study,,False
http://hdl.handle.net/10754/690651,KAUST,Polyoxometalate-cyclodextrin supramolecular entities for real-time in situ monitoring of dopamine released from neuroblastoma cells,,False
http://hdl.handle.net/10754/690606,KAUST,Zero-dimensional Cu(i)-based organometallic halide with green cluster-centred emission for high resolution X-ray imaging screens,,False
http://hdl.handle.net/10754/690604,KAUST,Efficient capture of iodine and methyl iodide using all-silica EMM-17 zeolite,,False
http://hdl.handle.net/10754/690596,KAUST,Editorial Special Issue on Dielectrics for 2-D Electronics,,False
http://hdl.handle.net/10754/690593,KAUST,A Deep Recurrent Neural Network Framework for Swarm Motion Speed Prediction,neural network; neural networks; robots,True
http://hdl.handle.net/10754/690587,KAUST,Quartz–H2–Brine Bacterium Wettability under Realistic Geo-Conditions: Towards Geological Hydrogen Storage,,False
http://hdl.handle.net/10754/690586,KAUST,Giant Nonlinear Optical Response via Coherent Stacking of In-Plane Ferroelectric Layers,,False
http://hdl.handle.net/10754/690582,KAUST,Is photocatalytic hydrogen production closer to application?,,False
http://hdl.handle.net/10754/690547,KAUST,Ti3C2Tx MXene van der Waals gate contact for GaN high electron mobility transistors,,False
http://hdl.handle.net/10754/690544,KAUST,Experimental and Computational Fluid Dynamics Investigation of Mechanisms of Enhanced Oil Recovery via Nanoparticle-Surfactant Solutions,,False
http://hdl.handle.net/10754/690543,KAUST,Multimode Free-Vibration Decay Column: Small-Strain Stiffness and Attenuation,,False
http://hdl.handle.net/10754/690539,KAUST,On that most over Skinned of Improper Integrals,,False
http://hdl.handle.net/10754/690538,KAUST,Assembling CoAl-layered metal oxide into the gravity-driven catalytic membrane for Fenton-like catalytic degradation of pharmaceuticals and personal care products,,False
http://hdl.handle.net/10754/690520,KAUST,Visualization of Surface Charge Carrier Diffusion Lengths in Different Perovskite Crystal Orientations Using 4D Electron Imaging,,False
http://hdl.handle.net/10754/690508,KAUST,Cross-assembly confined bifunctional catalysis via non-covalent interactions for asymmetric halogenation,,False
http://hdl.handle.net/10754/690491,KAUST,Unlocking the desalination processes future roadmap,,False
http://hdl.handle.net/10754/690486,KAUST,A monolithic composite based on zeolite-like metal-organic framework@divinylbenzene polymer separates azeotropic fluorocarbon mixture efficiently.,,False
http://hdl.handle.net/10754/690485,KAUST,The effect of ammonia addition on soot nanostructure and composition in ethylene laminar flames,,False
http://hdl.handle.net/10754/690484,KAUST,Porous liquid metal-organic frameworks with selectively high gas solubility,,False
http://hdl.handle.net/10754/690482,KAUST,Inversion of river discharge from remotely sensed river widths: A critical assessment at three-thousand global river gauges,,False
http://hdl.handle.net/10754/690421,KAUST,Recombination in passivating contacts: Investigation into the impact of the contact work function on the obtained passivation,,False
http://hdl.handle.net/10754/690418,KAUST,Ultra-Highly Active Ni-Doped MOF-5 Heterogeneous Catalysts for Ethylene Dimerization.,,False
http://hdl.handle.net/10754/690417,KAUST,An overlooked soil carbon pool in vegetated coastal ecosystems: National-scale assessment of soil organic carbon stocks in coastal shelter forests of China.,,False
http://hdl.handle.net/10754/666189,KAUST,Test and Visualization of Covariance Properties for Multivariate Spatio-Temporal Random Fields,,False
http://hdl.handle.net/10754/690409,KAUST,miProBERT: identification of microRNA promoters based on the pre-trained model BERT.,,False
http://hdl.handle.net/10754/690402,KAUST,Sintering-free catalytic ammonia cracking by vertically standing 2D porous framework supported Ru nanocatalysts,,False
http://hdl.handle.net/10754/690388,KAUST,Large Numerical Aperture Metalens with High Modulation Transfer Function,,False
http://hdl.handle.net/10754/690345,KAUST,Light-Induced Bipolar Photoresponse with Amplified Photocurrents in Electrolyte-Assisted Bipolar p-n Junction,,False
http://hdl.handle.net/10754/690344,KAUST,Nucleation Stage for the Oriented Growth of Tantalum Sulfide Monolayers on Au(111),,False
http://hdl.handle.net/10754/690323,KAUST,Interstitial carbon-platinum electronic metal-support interaction structure boost synergistic removal of O3 and CH3SH via surface atomic oxygen,,False
http://hdl.handle.net/10754/690322,KAUST,"Biostratigraphy of the Numidian Formation and its underlying Tellian unit, based on calcareous nannofossils in Northern Tunisia: Implication on their stratigraphic vs. tectonic relationships",,False
http://hdl.handle.net/10754/690316,KAUST,Intelligent and smart biomaterials for sustainable 3D printing applications,,False
http://hdl.handle.net/10754/690313,KAUST,Nonvolatile Magnetoelectric Switching of Magnetic Tunnel Junctions with Dipole Interaction,,False
http://hdl.handle.net/10754/690312,KAUST,On the pursuit of emissions-free clean mobility - Electric vehicles versus e-fuels.,,False
http://hdl.handle.net/10754/685592,KAUST,Effects of water vapor addition on downstream interaction in CO/O2 counterflow premixed flames,,False
http://hdl.handle.net/10754/690255,KAUST,Two-step protocol for extrachromosomal array integration by MosTI in C. elegans using Cas9 protein,,False
http://hdl.handle.net/10754/678015,KAUST,Rationalizing the Influence of Tunable Energy Levels on Quantum Efficiency to Design Optimal Non-Fullerene Acceptor-Based Ternary Organic Solar Cells,,False
http://hdl.handle.net/10754/690221,KAUST,Ambivalent Role of Rotamers in Cyclic(alkyl)(amino)carbene Ruthenium Complexes for Enantioselective Ring-Opening Cross-Metathesis,,False
http://hdl.handle.net/10754/690219,KAUST,3D Printed Dry Electrodes for Electrophysiological Signal Monitoring: A Review,,False
http://hdl.handle.net/10754/690172,KAUST,A Z-scheme Heterojunctional Photocatalyst Engineered with Spatially Separated Dual Redox Sites for Selective CO2 Reduction with Water: Insight by in-situ μs-transient Absorption Spectra,,False
http://hdl.handle.net/10754/690151,KAUST,The evolution of feed spacer role in membrane applications for desalination and water treatment: A critical review and future perspective,,False
http://hdl.handle.net/10754/690112,KAUST,Recent Progress in Colloidal Quantum Dot Thermoelectrics,,False
http://hdl.handle.net/10754/690067,KAUST,Preferential Pyrolysis Construction of Carbon Anodes with 8400 h Lifespan for High-Energy-Density K-ion Batteries.,,False
http://hdl.handle.net/10754/690108,KAUST,"Winds and waves in the Arabian Gulf: physics, characteristics, and long-term hindcast",,False
http://hdl.handle.net/10754/690061,KAUST,Nonintrusive parameter adaptation of chemical process models with reinforcement learning,neural network,True
http://hdl.handle.net/10754/690059,KAUST,Water-ultrastable perovskite CsPbBr3 nanocrystals for fluorescence-enhanced cellular imaging,,False
http://hdl.handle.net/10754/689979,KAUST,Comparison of three different deconvolution methods for analyzing nanoindentation test data of hydrated cement paste,,False
http://hdl.handle.net/10754/689978,KAUST,b-Axis-Oriented ZSM-5 Nanosheets for Efficient Alkylation of Benzene with Methanol: Synergy of Acid Sites and Diffusion,,False
http://hdl.handle.net/10754/689973,KAUST,SARS-CoV-2 wastewater-based epidemiology in an enclosed compound: A 2.5-year survey to identify factors contributing to local community dissemination,,False
http://hdl.handle.net/10754/689932,KAUST,Highly Efficient CO Oxidation on Atomically Thin Pt Plates Supported on Irreducible Si 7 × 7,,False
